buy_id,customer_id,total_buys
5923,864,15
5924,1680,5
5925,2054,2
5926,415,17
5927,2310,1
5928,475,6
5929,2311,1
5930,2312,1
5931,1132,3
5932,2313,1
5933,2070,5
5934,691,11
5935,648,2
5936,131,7
5937,2314,1
5938,452,6
5939,2315,1
5940,234,5
5941,118,34
5942,1616,11
5943,165,12
5944,495,28
5945,2070,5
5946,431,5
5947,1070,3
5948,360,6
5950,2318,1
5951,2319,1
5952,2320,1
5954,2321,1
5955,2322,1
5956,2323,1
5957,14,15
5958,2058,2
5959,250,18
5960,583,3
5961,1616,11
5963,2066,2
5964,645,27
5965,2324,1
5966,2052,3
5967,1579,6
5968,1309,18
5969,659,4
5970,2191,7
5971,2325,4
5972,2326,1
5973,2251,2
5974,2327,1
5975,2328,1
5977,1299,4
5979,39,6
5980,2329,1
5981,59,13
5985,1372,5
5986,2075,3
5987,2330,1
5989,1997,3
5990,475,6
5991,2154,4
5992,2332,2
5993,2333,2
5994,1241,2
5995,2333,2
5996,131,7
5997,1695,3
5998,2334,1
5999,1087,9
6000,1940,2
6001,2335,1
6002,2184,2
6003,999,6
6004,2336,1
6005,438,1
6006,2337,1
6007,1930,28
6008,2338,1
6009,2339,1
6010,330,3
6011,1579,6
6013,1067,61
6014,2044,3
6015,2340,1
6016,208,6
6017,1299,4
6018,2347,1
6019,2348,2
6020,2085,3
6021,1724,4
6022,1899,16
6023,310,9
6025,530,10
6026,2031,5
6027,31,6
6029,2341,2
6030,317,7
6031,1965,2
6032,2342,2
6033,2351,1
6034,2298,2
6035,946,5
6036,1316,5
6037,918,22
6038,59,13
6039,1716,7
6040,2353,1
6041,1019,4
6042,415,17
6043,392,4
6044,2303,3
6045,2354,6
6046,2355,1
6047,1067,61
6048,2346,1
6049,2144,2
6050,2112,3
6051,1756,5
6052,156,26
6054,2360,2
6055,2357,1
6056,2363,1
6057,229,10
6059,2364,1
6060,458,6
6061,364,17
6062,2365,1
6063,172,19
6064,256,8
6065,2366,2
6066,360,6
6067,1153,3
6068,1067,61
6069,45,21
6071,2214,2
6072,2160,3
6073,173,9
6074,56,5
6075,284,18
6076,1697,3
6077,2371,1
6078,2370,1
6079,1501,2
6080,56,5
6081,1748,3
6083,1427,24
6084,2372,1
6085,371,17
6086,2361,1
6087,371,17
6088,1376,6
6089,2271,2
6090,2258,2
6091,1793,4
6092,787,21
6093,918,22
6094,515,4
6095,2325,4
6096,2236,4
6097,1697,3
6098,1891,3
6099,1427,24
6100,2373,1
6101,236,10
6102,1313,5
6103,259,6
6104,328,11
6105,2374,1
6106,1067,61
6107,2375,1
6108,2376,2
6109,2356,1
6112,1067,61
6113,2380,1
6114,2381,1
6115,71,17
6116,2382,2
6117,1901,3
6118,364,17
6119,2383,3
6120,364,17
6121,440,8
6122,2384,1
6123,2385,2
6124,2386,1
6125,1890,2
6126,396,4
6127,566,2
6128,79,6
6129,2388,1
6130,2389,1
6131,1579,6
6132,2296,5
6133,1579,6
6134,522,8
6135,2390,3
6136,307,4
6137,2286,3
6138,1244,4
6139,1160,2
6141,2332,2
6142,2391,1
6143,2392,1
6144,374,5
6145,50,19
6146,50,19
6147,2393,1
6148,2394,1
6149,562,2
6150,1971,6
6151,2396,1
6152,501,8
6153,639,13
6154,2390,3
6155,1339,9
6157,2376,2
6158,1427,24
6159,2205,6
6160,620,11
6161,2398,2
6162,2115,4
6163,2399,1
6164,2400,2
6165,2395,1
6167,14,15
6168,2354,6
6169,2402,1
6170,2403,2
6171,436,5
6172,286,32
6173,2406,1
6174,2404,1
6175,2405,2
6176,2407,1
6177,961,7
6178,172,19
6179,2068,11
6180,23,4
6181,2383,3
6182,2181,3
6183,902,5
6184,2408,1
6186,950,3
6187,2412,1
6188,2354,6
6189,1067,61
6190,387,7
6191,634,13
6193,950,3
6194,343,8
6195,229,10
6196,2413,1
6197,2205,6
6198,2414,2
6199,2415,3
6200,278,4
6201,294,11
6202,98,7
6203,413,4
6205,2417,1
6206,2418,1
6207,1259,3
6208,1441,12
6209,2419,1
6210,2420,4
6211,525,2
6212,1067,61
6213,343,8
6214,371,17
6215,2421,3
6216,2422,3
6217,1930,28
6218,2081,3
6219,2269,6
6220,253,3
6222,1782,3
6223,2424,1
6224,2425,1
6225,2426,1
6226,2427,1
6227,2191,7
6228,2409,1
6229,2428,1
6231,2354,6
6232,620,11
6233,1930,28
6234,243,13
6235,2429,1
6236,2430,1
6237,1716,7
6238,1839,3
6239,2431,2
6240,2432,1
6241,2433,1
6242,1240,3
6243,495,28
6244,112,8
6245,279,17
6246,2434,2
6247,327,7
6248,2435,1
6249,2436,1
6250,1067,61
6251,2437,2
6252,2438,3
6253,2354,6
6254,1930,28
6255,2269,6
6256,118,34
6257,2422,3
6258,2439,2
6259,560,23
6260,2441,1
6261,2442,2
6262,2442,2
6263,2302,2
6264,1548,2
6265,252,3
6266,578,5
6267,2150,2
6268,2443,1
6269,787,21
6270,2444,2
6271,2236,4
6272,2001,3
6273,2385,2
6274,2445,2
6275,2303,3
6277,1751,5
6278,639,13
6279,2421,3
6280,2448,3
6281,2449,2
6282,2450,5
6283,1491,5
6284,786,4
6285,2451,1
6286,527,4
6287,284,18
6288,2452,2
6289,59,13
6290,422,13
6291,1339,9
6292,1309,18
6294,487,10
6295,998,6
6296,1930,28
6297,2453,2
6299,2455,1
6300,1779,7
6301,2205,6
6302,2456,1
6303,2457,1
6304,1993,2
6305,2068,11
6306,2382,2
6307,1845,2
6308,2405,2
6309,245,6
6311,1129,3
6312,1067,61
6313,45,21
6314,190,7
6315,465,2
6316,1259,3
6317,2458,1
6318,2286,3
6319,2383,3
6320,1475,2
6321,2354,6
6322,645,27
6323,1114,7
6324,2459,1
6325,2460,2
6326,1998,5
6327,2461,1
6328,2390,3
6329,2462,1
6330,2449,2
6331,2463,1
6332,2403,2
6334,1321,17
6335,1531,10
6336,436,5
6337,80,4
6338,1491,5
6339,563,5
6340,2464,1
6341,2166,2
6342,1680,5
6343,495,28
6344,2348,2
6345,1067,61
6346,2465,1
6347,2466,3
6348,1971,6
6349,2460,2
6350,284,18
6351,2452,2
6352,2400,2
6353,2467,1
6354,556,2
6355,1973,2
6356,284,18
6357,2468,1
6358,2469,1
6359,918,22
6360,2470,1
6361,2471,1
6362,2472,1
6363,14,15
6364,2473,1
6365,459,3
6366,2466,3
6367,2474,1
6368,2475,1
6369,284,18
6370,430,30
6371,1321,17
6372,2476,1
6373,2477,1
6374,2478,1
6375,2479,1
6376,245,6
6377,1786,6
6378,2480,1
6379,1490,2
6380,2481,1
6381,172,19
6383,2483,1
6384,1535,18
6385,364,17
6386,1971,6
6387,2484,1
6388,2444,2
6389,1649,4
6390,289,10
6391,2307,2
6392,2485,1
6393,2486,2
6394,1441,12
6395,2487,1
6396,2488,1
6399,2490,2
6400,2491,1
6401,2068,11
6402,430,30
6403,430,30
6404,430,30
6405,543,26
6406,1788,2
6407,1067,61
6408,1589,10
6409,1967,2
6410,1079,6
6411,324,7
6412,2492,2
6413,427,4
6414,430,30
6415,430,30
6416,2191,7
6417,1930,28
6418,2493,2
6419,2494,1
6420,294,11
6421,2495,1
6422,1339,9
6423,2422,3
6424,2492,2
6425,1416,5
6426,22,11
6427,521,5
6428,2496,1
6429,686,8
6430,2497,1
6431,2341,2
6432,2498,1
6433,1535,18
6434,2450,5
6435,398,20
6436,2466,3
6437,2499,2
6438,398,20
6439,172,19
6440,1067,61
6441,364,17
6442,787,21
6443,1578,8
6444,1035,5
6445,2500,2
6446,2304,2
6447,1901,3
6448,315,6
6449,436,5
6450,1720,2
6451,283,14
6452,2501,1
6453,2448,3
6454,2502,1
6455,2503,2
6456,1,28
6457,2504,3
6458,422,13
6459,2438,3
6460,2366,2
6461,971,2
6462,2505,2
6463,645,27
6464,2506,1
6465,387,7
6466,2507,1
6467,2508,1
6468,612,2
6469,2500,2
6470,415,17
6471,2509,2
6472,2509,2
6473,2510,1
6474,1786,6
6475,364,17
6476,2511,2
6477,2512,1
6478,2513,1
6479,2514,1
6480,543,26
6481,2450,5
6482,2515,1
6483,213,9
6484,1913,2
6485,939,114
6486,466,68
6487,2516,1
6488,172,19
6490,2504,3
6491,787,21
6492,2518,1
6493,1385,4
6495,1330,5
6496,466,68
6497,939,114
6498,2520,1
6499,2153,3
6500,2521,1
6501,1245,4
6502,2522,2
6503,1521,12
6504,2523,1
6505,1244,4
6506,2524,1
6507,2269,6
6508,2525,1
6509,2526,2
6511,1302,3
6512,2493,2
6513,2528,1
6514,2296,5
6515,362,14
6516,1800,5
6518,2415,3
6519,2511,2
6520,466,68
6521,79,6
6523,2530,1
6524,2531,1
6525,1607,4
6526,2532,1
6527,2533,1
6528,2503,2
6529,2486,2
6530,636,3
6531,284,18
6532,190,7
6533,2534,1
6534,11,18
6535,2535,1
6536,2536,1
6537,2438,3
6538,1850,7
6539,14,15
6540,939,114
6541,1700,4
6542,578,5
6543,2009,4
6544,1521,12
6545,2537,1
6546,2360,2
6547,2538,1
6548,440,8
6549,364,17
6550,1679,2
6551,1630,3
6552,2539,1
6553,45,21
6554,918,22
6555,2068,11
6556,2540,1
6557,279,17
6558,1114,7
6559,1930,28
6560,394,4
6561,2541,1
6562,2542,2
6567,430,30
6568,2543,3
6569,2543,3
6570,1930,28
6571,415,17
6572,2325,4
6573,1786,6
6574,112,8
6575,243,13
6576,172,19
6577,430,30
6578,2543,3
6579,813,8
6580,2272,3
6581,327,7
6582,2546,1
6583,542,2
6584,50,19
6585,1114,7
6586,2239,4
6587,289,10
6589,2239,4
6590,639,13
6592,291,2
6593,2421,3
6594,1531,10
6595,2547,1
6596,2450,5
6597,1187,5
6598,2548,4
6599,2549,2
6600,1589,10
6601,50,19
6602,2009,4
6603,327,7
6604,1437,4
6605,2550,1
6606,2112,3
6607,22,11
6608,2551,2
6609,1067,61
6610,1321,17
6611,1793,4
6612,2548,4
6614,2554,1
6615,2414,2
6616,1427,24
6617,1930,28
6618,466,68
6619,2160,3
6620,2555,1
6621,2556,1
6622,1800,5
6623,495,28
6624,2557,2
6625,1877,4
6626,59,13
6628,14,15
6629,2558,2
6630,2191,7
6631,1521,12
6632,2559,2
6633,2560,1
6634,1878,5
6635,961,7
6636,2561,1
6637,1531,10
6638,415,17
6639,352,4
6640,939,114
6641,1275,3
6642,471,3
6643,1,28
6644,2067,5
6645,352,4
6646,2562,1
6647,2563,1
6648,2564,1
6649,2565,1
6651,2566,1
6652,1339,9
6654,2567,1
6655,1427,24
6656,2568,1
6657,1779,7
6658,1930,28
6659,2569,1
6660,1578,8
6661,1716,7
6662,2068,11
6663,466,68
6664,2557,2
6665,2362,1
6666,2551,2
6667,2570,1
6668,286,32
6669,2559,2
6670,907,11
6671,1604,4
6672,907,11
6673,279,17
6674,2571,1
6675,2572,1
6676,918,22
6677,364,17
6678,2431,2
6679,2573,1
6680,396,4
6681,2574,1
6682,1930,28
6683,45,21
6684,543,26
6685,2575,2
6686,261,7
6687,466,68
6690,2544,34
6691,430,30
6692,2544,34
6693,430,30
6694,2544,34
6695,2576,8
6697,430,30
6700,2576,8
6702,430,30
6703,2577,1
6704,2578,1
6705,430,30
6706,1340,4
6707,2582,1
6708,2583,1
6709,466,68
6710,2542,2
6711,522,8
6714,2586,1
6715,1779,7
6716,466,68
6719,2588,2
6720,2548,4
6722,2590,1
6724,2591,1
6725,2593,1
6726,1877,4
6727,1309,18
6729,1148,6
6730,2269,6
6732,2595,3
6733,2597,1
6734,466,68
6735,645,27
6737,2594,1
6738,2599,1
6739,2600,1
6741,939,114
6742,466,68
6743,234,5
6744,2602,1
6746,2605,1
6747,2450,5
6750,2612,1
6751,1930,28
6752,2613,1
6754,2614,1
6755,2615,1
6756,770,4
6757,2608,1
6758,2610,1
6759,2604,2
6760,939,114
6761,2617,1
6762,1313,5
6763,2619,1
6765,2588,2
6766,2620,1
6767,1114,7
6768,2163,5
6770,245,6
6771,558,4
6772,2623,1
6773,2075,3
6774,442,9
6775,2622,4
6777,466,68
6779,2625,1
6780,2626,1
6782,2628,1
6783,2548,4
6785,2606,1
6786,2629,2
6787,2611,1
6788,2630,4
6789,2631,1
6790,2618,8
6791,113,4
6792,279,17
6793,2632,1
6794,283,14
6797,1930,28
6798,1286,2
6799,2125,2
6800,1441,12
6801,1930,28
6803,430,30
6804,2587,2
6805,42,7
6806,2635,1
6807,2636,1
6809,2637,1
6810,2638,1
6811,2639,1
6812,1930,28
6814,31,6
6815,103,6
6816,430,30
6817,2641,1
6818,2269,6
6819,2643,1
6820,2634,1
6821,1335,3
6822,902,5
6823,2644,1
6824,2624,1
6825,1930,28
6826,2645,1
6827,2646,1
6828,2648,1
6829,2649,1
6830,430,30
6831,2544,34
6832,328,11
6834,2650,1
6835,442,9
6837,2652,3
6838,2653,1
6839,2630,4
6840,2655,1
6841,172,19
6843,2656,1
6844,2576,8
6847,2651,1
6848,2544,34
6852,2618,8
6853,2526,2
6854,2659,1
6855,2660,1
6857,2576,8
6858,2661,2
6859,2662,1
6861,430,30
6862,2663,2
6863,2629,2
6864,2576,8
6865,2664,4
6866,1099,6
6867,2652,3
6868,2618,8
6869,2052,3
6870,2665,1
6871,917,2
6873,2621,1
6875,2652,3
6876,2603,1
6877,223,6
6879,458,6
6880,2667,1
6881,2549,2
6882,2544,34
6883,1114,7
6885,2618,8
6886,2499,2
6887,2668,4
6888,2664,4
6891,422,13
6893,2259,2
6894,2633,1
6895,2671,1
6896,1244,4
6897,2672,1
6898,2664,4
6899,2325,4
6903,2673,1
6904,2236,4
6905,2674,1
6907,430,30
6908,2675,1
6909,2544,34
6912,2668,4
6914,2678,1
6915,1330,5
6916,620,11
6918,2676,2
6919,2420,4
6920,284,18
6921,999,6
6922,2282,2
6924,2640,1
6925,2622,4
6926,2439,2
6927,2680,1
6928,2681,3
6930,2576,8
6931,430,30
6932,430,30
6933,1559,5
6934,560,23
6935,2067,5
6936,2683,1
6937,2664,4
6938,2622,4
6941,466,68
6942,2,7
6944,2681,3
6945,2575,2
6947,528,2
6949,57,4
6950,2630,4
6951,2630,4
6952,2676,2
6953,2681,3
6954,2663,2
6956,2686,1
6957,2434,2
6958,2687,1
6960,430,30
6961,1851,3
6962,50,19
6963,2622,4
6964,2618,8
6965,2215,2
6966,2691,1
6967,522,8
6968,2490,2
6969,2692,1
6970,2695,2
6971,2696,2
6972,430,30
6974,2552,1
6975,2700,1
6976,2087,2
6977,113,4
6978,2701,1
6979,2697,3
6980,2544,34
6981,999,6
6982,2702,1
6983,2668,4
6984,1559,5
6985,2544,34
6986,2544,34
6987,1779,7
6988,2544,34
6989,2544,34
6990,164,4
6991,430,30
6992,430,30
6993,394,4
6994,2445,2
6996,2706,1
6997,1636,8
6998,2707,1
6999,2607,1
7000,1491,5
7003,2710,2
7004,2711,1
7005,2710,2
7006,2544,34
7007,2713,1
7008,2714,1
7009,2595,3
7010,2448,3
7011,1177,6
7013,2715,1
7014,2716,1
7015,2505,2
7016,2696,2
7017,1783,2
7018,2718,1
7019,430,30
7020,2544,34
7021,2544,34
7022,2544,34
7023,2544,34
7026,2544,34
7027,2544,34
7028,2544,34
7029,430,30
7030,2342,2
7031,2522,2
7032,1371,2
7033,1729,2
7035,2720,1
7036,434,3
7037,2618,8
7038,2725,1
7039,1544,3
7040,2719,1
7042,583,3
7043,2726,1
7044,2544,34
7045,2544,34
7046,215,2
7047,2544,34
7048,2544,34
7050,2544,34
7051,2728,1
7052,2544,34
7053,2729,1
7054,2730,1
7056,2731,1
7057,1636,8
7058,2544,34
7059,2697,3
7060,1636,8
7061,2733,1
7062,2695,2
7064,560,23
7066,2734,1
7068,2735,1
7069,2736,1
7070,2737,1
7071,430,30
7073,1561,2
7074,2738,1
7075,2558,2
7076,2661,2
7077,2723,1
7078,2544,34
7079,2740,1
7081,2544,34
7082,2741,1
7083,2704,1
7085,2697,3
7086,2296,5
7088,2743,1
7089,2296,5
7091,1531,10
7093,2618,8
7096,1412,3
7097,1261,3
7098,2504,3
7099,1114,7
7101,2068,11
7102,747,5
7104,851,4
7105,2749,1
7106,2420,4
7108,2750,1
7110,2751,1
7111,2752,1
7112,16,3
7115,2754,1
7116,2755,1
7117,430,30
7118,1618,3
7119,2756,1
7121,2757,1
7122,2587,2
7123,2544,34
7124,466,68
7126,2758,1
7128,1839,3
7130,522,8
7131,2589,2
7132,2759,1
7133,2398,2
7134,327,7
7135,2717,1
7136,2120,2
7137,2761,1
7138,360,6
7139,2415,3
7140,2753,1
7141,2604,2
7143,1456,3
7144,2763,1
7146,2764,1
7147,2544,34
7148,2544,34
7150,2544,34
7151,2544,34
7152,2668,4
7154,2766,1
7155,45,21
7156,2769,1
7157,2770,1
7158,1309,18
7159,2771,1
7161,2595,3
7162,124,22
7163,2437,2
7167,1148,6
7168,2774,1
7171,2780,1
7172,2781,1
7174,2783,3
7175,2784,1
7177,1321,17
7178,2785,1
7179,2787,1
7180,2589,2
7181,601,6
7182,2789,1
7183,2108,2
7184,2790,1
7185,2791,1
7186,2669,2
7188,2792,1
7189,2669,2
7190,918,22
7191,2793,1
7193,1470,4
7194,50,19
7195,2420,4
7196,2576,8
7197,1309,18
7198,2765,1
7199,2453,2
7201,430,30
7202,1535,18
7203,2796,1
7204,2799,1
7206,2800,1
7207,2801,1
7208,112,8
7210,2802,1
7211,2191,7
7212,2803,1
7213,2727,1
7214,2576,8
7215,2805,1
7218,600,4
7219,2806,1
7220,2028,2
7221,2618,8
7223,2256,2
7224,2783,3
7226,2807,1
7227,2783,3
7228,2808,1
